telebista	9
tom-i	9
umeak	9
unibertsitateko	9
uzten	9
zaila	9
zazpi	9
zuena	9
abesti	8
ahotsa	8
aitaren	8
akats	8
argi	8
astean	8
atsegina	8
badirudi	8
baita	8
banintz	8
beldur	8
beltza	8
berari	8
bezalakoa	8
bota	8
dauzkat	8
denik	8
dio	8
ea	8
ekarri	8
eskubide	8
estatu	8
etxetik	8
euskaraz	8
gaitu	8
gaixorik	8
galdetu	8
garagardoa	8
gehiegi	8
gelditu	8
geratu	8
gerra	8
gertatuko	8
gogokoena	8
guk	8
gutxi	8
guztiok	8
hartzen	8
haserre	8
hiriburua	8
hitza	8
honen	8
hotz	8
ihes	8
jarraitu	8
jende	8
jolasten	8
kontuz	8
libre	8
lo	8
mahai	8
nahiz	8
naiteke	8
neba	8
nituen	8
ohean	8
ondoan	8
pasa	8
puntu	8
saiatu	8
seguru	8
tomekin	8
tomi	8
ume	8
urtebetetzea	8
zutaz	8
agur	7
animalia	7
arazo	7
arratsalde	7
arrazoirik	7
astelehenean	7
atsegin	7
aurreko	7
badago	7
badaki	7
batere	7
bero	7
bihurtu	7
bila	7
bitartean	7
bizitzeko	7
bueltatu	7
burua	7
daiteke	7
dezake	7
diat	7
diozu	7
dirurik	7
ditugu	7
doa	7
duk	7
duzula	7
erosteko	7
esaldiak	7
eskuak	7
esne	7
existitzen	7
ezkondu	7
film	7
garbitu	7
gauzak	7
gelan	7
gogoa	7
goizean	7
gorria	7
gu	7
gustatu	7
gutxiago	7
guztiek	7
hegazkin	7
herrialdeko	7
honi	7
horra	7
horregatik	7
idatzi	7
igaro	7
itxaroten	7
jantzi	7
japonian	7
jartzen	7
jendea	7
laguna	7
lanik	7
laster	7
lehenengo	7
lortu	7
maiteminduta	7
mary-k	7
munduan	7
mutilak	7
negar	7
ninduen	7
norekin	7
onartzen	7
pozik	7
soilik	7
zeintzuk	7
zinen	7
zitzaidan	7
zoriontsu	7
zuria	7
1991n	6
abesten	6
agindu	6
apurtu	6
ardo	6
arratsaldean	6
arrazoia	6
arropa	6
aske	6
autobusez	6
baldin	6
balitz	6
banu	6
barru	6
bart	6
batetik	6
beharra	6
behin	6
beraien	6
beraz	6
berrogeita	6
biak	6
bigarren	6
bisitatu	6
bostonera	6
botatzen	6
bukatu	6
buruko	6
dauden	6
dezagun	6
dezakegu	6
diote	6
dolar	6
duten	6
eduki	6
eguna	6
eguraldi	6
elkarri	6
elurra	6
erantzun	6
erraz	6
erretzeari	6
errua	6
estaturik	6
gabon	6
gaixo	6
garbi	6
geratuko	6
gezurra	6
gogorra	6
gurekin	6
guztiz	6
hari	6
hartzeko	6
hemendik	6
herriko	6
hilabete	6
horren	6
horri	6
ia	6
idazten	6
ile	6
ingelera	6
inori	6
irakasten	6
iritzia	6
itzuliko	6
izaten	6
jada	6
japonieraz	6
jateko	6
joatea	6
john	6
kamera	6
kanpoan	6
katuak	6
lagunduko	6
lanean	6
liburuak	6
mariak	6
mila	6
min	6
momentu	6
nauzu	6
nazazu	6
nengoen	6
nirea	6
niretzat	6
noa	6
nolako	6
nondik	6
normalean	6
nuela	6
oraintxe	6
orduan	6
ote	6
pasatzen	6
pelikula	6
sagar	6
samiren	6
sentitu	6
tea	6
trena	6
txakurrak	6
txinatarra	6
utz	6
zaitu	6
zekien	6
zigun	6
zuhaitz	6
anaiak	5
arreta	5
aste	5
aurrera	5
australiara	5
azaldu	5
badidazu	5
balu	5
barkamena	5
batzuek	5
begi	5
begira	5
begiratzen	5
beltz	5
beraiek	5
berehala	5
besoa	5
bidea	5
bidez	5
bizikleta	5
bizirik	5
bizitzan	5
buruaz	5
dantza	5
debekatuta	5
drogazalea	5
dun	5
edonork	5
egunez	5
eguzkia	5
ekuazio	5
eraiki	5
erakutsi	5
eraso	5
erdia	5
ergatibo	5
erlojua	5
erosiko	5
erre	5
erretzea	5
esku	5
esnatu	5
etortzen	5
etxerako	5
ezaguna	5
ezetz	5
ezker	5
ezkutatu	5
garbitzen	5
gaztea	5
gazteak	5
gela	5
geratzea	5
gizona	5
gogor	5
gogoratu	5
gona	5
gonbidatuko	5
gorrotatzen	5
hamahiru	5
han	5
